observationϢ14645202Ϣ2018-08-14T13:11:30.709ZϢ58.73ϢnullϢ503282ϢnullϢ
observationϢ14645201Ϣ2018-08-14T13:11:30.351ZϢ13.53ϢnullϢ503281ϢnullϢ
observationϢ14645200Ϣ2018-08-14T13:11:29.715ZϢ25ϢnullϢ503280ϢnullϢ
observationϢ14645199Ϣ2018-08-14T13:08:36.140ZϢ44.90ϢnullϢ6346563ϢnullϢ
observationϢ14645198Ϣ2018-08-14T13:08:35.842ZϢ17.96ϢnullϢ6346562ϢnullϢ
observationϢ14645197Ϣ2018-08-14T13:08:35.541ZϢ34ϢnullϢ6346561ϢnullϢ
observationϢ14645196Ϣ2018-08-14T13:08:16.207ZϢ29ϢnullϢ6535141ϢnullϢ
observationϢ14645195Ϣ2018-08-14T13:07:58.364ZϢ54.40ϢnullϢ8774758ϢnullϢ
observationϢ14645194Ϣ2018-08-14T13:07:58.067ZϢ11.50ϢnullϢ8774757ϢnullϢ
observationϢ14645193Ϣ2018-08-14T13:07:57.772ZϢ33ϢnullϢ8774756ϢnullϢ
observationϢ14645192Ϣ2018-08-14T13:06:26.648ZϢ59.19ϢnullϢ503282ϢnullϢ
observationϢ14645191Ϣ2018-08-14T13:06:26.347ZϢ13.42ϢnullϢ503281ϢnullϢ
observationϢ14645190Ϣ2018-08-14T13:06:26.050ZϢ29ϢnullϢ503280ϢnullϢ
observationϢ14645189Ϣ2018-08-14T13:03:34.372ZϢ45.33ϢnullϢ6346563ϢnullϢ
observationϢ14645188Ϣ2018-08-14T13:03:34.055ZϢ17.74ϢnullϢ6346562ϢnullϢ
observationϢ14645187Ϣ2018-08-14T13:03:33.753ZϢ35ϢnullϢ6346561ϢnullϢ
observationϢ14645186Ϣ2018-08-14T13:03:16.209ZϢ36ϢnullϢ6535141ϢnullϢ
observationϢ14645185Ϣ2018-08-14T13:02:57.579ZϢ54.80ϢnullϢ8774758ϢnullϢ
observationϢ14645184Ϣ2018-08-14T13:02:57.281ZϢ11.30ϢnullϢ8774757ϢnullϢ
observationϢ14645183Ϣ2018-08-14T13:02:56.989ZϢ30ϢnullϢ8774756ϢnullϢ
observationϢ14645182Ϣ2018-08-14T13:01:29.764ZϢ59.79ϢnullϢ503282ϢnullϢ
observationϢ14645181Ϣ2018-08-14T13:01:29.465ZϢ13.21ϢnullϢ503281ϢnullϢ
observationϢ14645180Ϣ2018-08-14T13:01:24.398ZϢ32ϢnullϢ503280ϢnullϢ
observationϢ14645179Ϣ2018-08-14T12:58:32.577ZϢ45.85ϢnullϢ6346563ϢnullϢ
observationϢ14645178Ϣ2018-08-14T12:58:32.279ZϢ17.55ϢnullϢ6346562ϢnullϢ
observationϢ14645177Ϣ2018-08-14T12:58:31.972ZϢ36ϢnullϢ6346561ϢnullϢ
observationϢ14645176Ϣ2018-08-14T12:58:16.255ZϢ33ϢnullϢ6535141ϢnullϢ
observationϢ14645175Ϣ2018-08-14T12:57:56.862ZϢ55.20ϢnullϢ8774758ϢnullϢ
observationϢ14645174Ϣ2018-08-14T12:57:56.565ZϢ11.30ϢnullϢ8774757ϢnullϢ
observationϢ14645173Ϣ2018-08-14T12:57:56.268ZϢ32ϢnullϢ8774756ϢnullϢ
observationϢ14645172Ϣ2018-08-14T12:56:22.901ZϢ59.73ϢnullϢ503282ϢnullϢ
observationϢ14645171Ϣ2018-08-14T12:56:22.587ZϢ13.35ϢnullϢ503281ϢnullϢ
observationϢ14645170Ϣ2018-08-14T12:56:22.270ZϢ29ϢnullϢ503280ϢnullϢ
observationϢ14645169Ϣ2018-08-14T12:53:30.744ZϢ45.67ϢnullϢ6346563ϢnullϢ
observationϢ14645168Ϣ2018-08-14T12:53:30.447ZϢ17.65ϢnullϢ6346562ϢnullϢ
observationϢ14645167Ϣ2018-08-14T12:53:30.146ZϢ38ϢnullϢ6346561ϢnullϢ
observationϢ14645166Ϣ2018-08-14T12:53:16.213ZϢ34ϢnullϢ6535141ϢnullϢ
observationϢ14645165Ϣ2018-08-14T12:52:56.096ZϢ55.50ϢnullϢ8774758ϢnullϢ
